,age,job,marital,education,balance,housing,loan,campaign,pdays,deposit
4719,57.0,technician,married,primary,3376,yes,no,2,-1.0,yes
4720,31.0,management,single,tertiary,4087,yes,no,1,-1.0,yes
4721,49.0,technician,divorced,unknown,387,no,no,1,-1.0,yes
4722,56.0,management,divorced,tertiary,4087,yes,no,4,-1.0,yes
4723,30.0,admin.,married,secondary,396,yes,no,3,53.375,yes
4724,34.0,technician,single,secondary,2085,no,no,3,53.375,yes
4725,35.0,management,single,tertiary,62,yes,no,3,-1.0,yes
4726,55.0,retired,divorced,secondary,-268,no,yes,1,-1.0,yes
4727,44.0,blue-collar,married,secondary,1697,yes,no,2,-1.0,yes
4728,36.0,technician,married,tertiary,341,no,no,1,-1.0,yes
4729,63.0,retired,divorced,primary,109,no,no,2,-1.0,yes
4730,37.0,management,married,tertiary,0,no,no,2,53.375,yes
4731,58.0,retired,married,primary,4087,no,no,2,-1.0,yes
4732,37.0,management,married,tertiary,156,no,no,3,-1.0,yes
4733,26.0,management,single,tertiary,390,no,no,1,-1.0,yes
4734,44.0,blue-collar,single,primary,36,yes,no,1,53.375,yes
4735,37.0,technician,single,tertiary,0,yes,no,6,-1.0,yes
4736,53.0,management,divorced,tertiary,50,yes,no,1,53.375,yes
4737,37.0,management,single,tertiary,102,yes,no,1,53.375,yes
4738,40.0,blue-collar,married,primary,57,yes,no,6,-1.0,yes
4739,40.0,blue-collar,divorced,secondary,973,no,no,1,-1.0,yes
4740,31.0,management,married,tertiary,3,yes,yes,1,-1.0,yes
4741,36.0,self-employed,married,secondary,1245,yes,no,6,-1.0,yes
4742,36.0,blue-collar,married,primary,828,no,no,1,53.375,yes
4743,52.0,blue-collar,married,unknown,0,yes,no,1,-1.0,yes
4744,39.0,blue-collar,married,secondary,167,yes,yes,1,-1.0,yes
4745,47.0,admin.,married,unknown,66,no,no,1,-1.0,yes
4746,49.0,entrepreneur,married,secondary,687,yes,no,1,-1.0,yes
4747,32.0,technician,married,tertiary,2688,no,no,1,53.375,yes
4748,36.0,management,married,tertiary,625,yes,no,6,-1.0,yes
4749,27.0,technician,single,secondary,1742,yes,no,1,-1.0,yes
4750,71.0,retired,divorced,primary,1729,no,no,2,-1.0,yes
4751,32.0,blue-collar,married,secondary,889,yes,no,1,53.375,yes
4752,29.0,management,single,tertiary,224,yes,no,2,53.375,yes
4753,64.0,housemaid,married,primary,768,no,no,1,-1.0,yes
4754,24.0,student,single,secondary,1809,no,no,1,53.375,yes
4755,21.0,student,single,primary,423,no,no,5,53.375,yes
4756,42.0,entrepreneur,divorced,secondary,335,yes,no,1,-1.0,yes
4757,47.0,blue-collar,married,secondary,182,yes,no,1,-1.0,yes
4758,53.0,blue-collar,divorced,primary,4087,no,no,1,53.375,yes
4759,33.0,admin.,single,secondary,607,no,no,2,-1.0,yes
4760,62.0,retired,married,primary,1084,no,no,1,-1.0,yes
4761,33.0,blue-collar,married,secondary,0,no,no,6,-1.0,yes
4762,58.0,unemployed,married,secondary,687,yes,no,2,-1.0,yes
4763,52.0,services,married,secondary,659,no,no,1,-1.0,yes
4764,37.0,technician,single,secondary,1435,no,no,6,-1.0,yes
4765,37.0,management,single,tertiary,4087,no,no,3,-1.0,yes
4766,34.0,admin.,married,tertiary,69,no,yes,1,53.375,yes
4767,74.5,retired,divorced,primary,79,no,no,2,-1.0,yes
4768,54.0,self-employed,married,tertiary,990,no,no,2,-1.0,yes
4769,28.0,admin.,single,secondary,2290,yes,no,1,-1.0,yes
4770,33.0,management,married,tertiary,679,no,no,2,-1.0,yes
4771,21.0,blue-collar,married,primary,-172,yes,yes,1,53.375,yes
4772,46.0,self-employed,married,secondary,548,no,no,4,-1.0,yes
4773,38.0,technician,single,secondary,565,yes,no,1,-1.0,yes
4774,32.0,services,married,primary,228,yes,no,6,-1.0,yes
4775,34.0,self-employed,married,tertiary,0,no,no,6,-1.0,yes
4776,49.0,admin.,single,tertiary,228,yes,no,1,-1.0,yes
4777,31.0,technician,single,tertiary,454,no,no,1,-1.0,yes
4778,32.0,self-employed,married,secondary,514,yes,no,1,-1.0,yes
4779,38.0,blue-collar,single,tertiary,2885,yes,no,6,-1.0,yes
4780,27.0,blue-collar,single,tertiary,567,no,no,2,53.375,yes
4781,74.5,unknown,married,unknown,2235,no,no,3,-1.0,yes
4782,60.0,retired,married,secondary,4087,no,no,1,-1.0,yes
4783,36.0,admin.,married,tertiary,29,no,no,1,-1.0,yes
4785,30.0,management,single,tertiary,4087,no,no,2,-1.0,yes
4786,30.0,management,single,tertiary,502,no,yes,1,-1.0,yes
4787,50.0,admin.,married,secondary,3608,yes,no,2,53.375,yes
4788,37.0,management,married,tertiary,3556,no,no,1,-1.0,yes
4789,60.0,admin.,divorced,secondary,-41,yes,yes,1,53.375,yes
4790,26.0,management,single,tertiary,3944,yes,no,2,-1.0,yes
4791,49.0,services,married,secondary,202,yes,no,2,53.375,yes
4792,40.0,technician,single,tertiary,1175,no,no,1,-1.0,yes
4793,46.0,admin.,married,secondary,974,no,no,1,-1.0,yes
4794,38.0,management,single,tertiary,3141,no,no,4,53.375,yes
4795,74.0,retired,divorced,secondary,4079,no,no,3,-1.0,yes
4796,35.0,services,single,tertiary,0,no,no,1,-1.0,yes
4797,50.0,unemployed,married,secondary,3357,no,no,4,-1.0,yes
4798,54.0,management,married,primary,2587,no,no,2,-1.0,yes
4799,35.0,management,divorced,tertiary,434,yes,no,2,-1.0,yes
4800,36.0,unemployed,single,tertiary,1291,no,no,1,-1.0,yes
4801,30.0,blue-collar,single,secondary,315,no,no,1,-1.0,yes
4802,36.0,services,married,secondary,394,no,no,1,-1.0,yes
4803,41.0,management,married,tertiary,4087,no,no,2,-1.0,yes
4804,30.0,admin.,single,secondary,3528,no,no,1,53.375,yes
4805,39.0,entrepreneur,married,primary,437,yes,no,1,-1.0,yes
4806,34.0,services,single,tertiary,3119,no,no,1,-1.0,yes
4807,32.0,services,married,secondary,264,yes,yes,1,-1.0,yes
4808,35.0,unemployed,married,primary,3285,no,no,2,-1.0,yes
4809,50.0,management,married,tertiary,1396,no,no,6,-1.0,yes
4810,28.0,services,married,secondary,510,yes,yes,2,-1.0,yes
4811,44.0,blue-collar,married,primary,-101,yes,no,1,53.375,yes
4812,32.0,blue-collar,married,primary,634,no,no,1,-1.0,yes
4813,30.0,management,single,tertiary,4087,no,no,4,-1.0,yes
4814,59.0,retired,married,secondary,0,no,no,1,-1.0,yes
4815,35.0,technician,divorced,secondary,84,yes,yes,1,-1.0,yes
4816,30.0,blue-collar,married,secondary,278,yes,yes,1,-1.0,yes
4817,42.0,management,married,unknown,849,yes,no,1,53.375,yes
4818,63.0,retired,married,secondary,1612,no,no,2,-1.0,yes
4819,35.0,technician,single,secondary,204,yes,no,1,-1.0,yes
4820,43.0,unemployed,divorced,secondary,1854,no,no,1,-1.0,yes
4821,27.0,technician,single,tertiary,4087,no,no,1,-1.0,yes
4823,54.0,unemployed,married,secondary,1561,no,no,3,53.375,yes
4824,74.5,retired,married,primary,1468,no,no,3,-1.0,yes
4825,57.0,blue-collar,married,secondary,2887,no,no,6,-1.0,yes
4827,65.0,retired,married,primary,1760,no,no,4,-1.0,yes
4828,59.0,admin.,married,secondary,3735,no,no,3,53.375,yes
4829,30.0,housemaid,single,tertiary,19,no,no,1,53.375,yes
4830,28.0,blue-collar,married,secondary,61,yes,no,2,53.375,yes
4831,29.0,technician,married,secondary,95,no,yes,3,-1.0,yes
4832,31.0,self-employed,married,tertiary,5,yes,yes,1,53.375,yes
4833,31.0,management,single,secondary,360,yes,no,1,-1.0,yes
4834,49.0,blue-collar,married,secondary,1730,yes,no,2,53.375,yes
4836,40.0,unemployed,single,tertiary,4087,no,no,2,53.375,yes
4837,39.0,unemployed,married,primary,4087,yes,no,2,53.375,yes
4838,71.0,technician,married,secondary,3020,no,no,1,53.375,yes
4839,38.0,self-employed,single,tertiary,605,no,no,6,-1.0,yes
4840,30.0,management,single,tertiary,376,yes,no,1,-1.0,yes
4841,45.0,unemployed,married,secondary,891,yes,no,1,-1.0,yes
4842,67.0,retired,divorced,secondary,704,no,no,1,53.375,yes
4843,58.0,admin.,married,secondary,4087,yes,no,4,53.375,yes
4844,45.0,admin.,divorced,secondary,2353,yes,no,1,53.375,yes
4845,34.0,management,married,tertiary,4087,no,no,1,53.375,yes
4846,27.0,technician,single,tertiary,2781,yes,no,1,53.375,yes
4847,51.0,blue-collar,married,primary,541,no,no,3,-1.0,yes
4848,38.0,management,married,unknown,3576,no,no,1,-1.0,yes
4849,28.0,management,single,tertiary,2725,no,no,1,53.375,yes
4850,25.0,student,single,secondary,2354,no,no,6,-1.0,yes
4851,37.0,services,married,secondary,775,no,no,2,-1.0,yes
4852,38.0,blue-collar,married,secondary,622,yes,no,2,-1.0,yes
4853,37.0,technician,single,secondary,4,no,no,1,-1.0,yes
4854,34.0,management,single,tertiary,5,no,no,2,-1.0,yes
4855,37.0,technician,single,tertiary,3943,no,no,2,53.375,yes
4856,74.5,retired,divorced,primary,802,no,no,1,53.375,yes
4857,48.0,management,married,tertiary,2351,no,no,1,53.375,yes
4858,49.0,technician,divorced,tertiary,1807,yes,no,1,-1.0,yes
4859,62.0,housemaid,married,secondary,2,no,no,1,-1.0,yes
4860,33.0,services,single,unknown,2297,no,no,1,-1.0,yes
4861,19.0,student,single,unknown,779,no,no,4,-1.0,yes
4862,25.0,student,single,secondary,108,no,no,3,-1.0,yes
4863,31.0,services,divorced,primary,459,yes,no,1,53.375,yes
4864,38.0,technician,single,tertiary,110,no,no,3,-1.0,yes
4865,31.0,technician,single,tertiary,4087,yes,no,3,-1.0,yes
4866,24.0,student,single,tertiary,3415,no,no,1,-1.0,yes
4867,24.0,self-employed,single,tertiary,2376,no,no,1,-1.0,yes
4868,26.0,technician,single,secondary,181,no,no,2,-1.0,yes
4869,73.0,retired,married,tertiary,448,no,no,1,-1.0,yes
4870,29.0,entrepreneur,married,secondary,714,yes,yes,2,-1.0,yes
4871,49.0,admin.,married,secondary,3608,yes,no,1,53.375,yes
4874,60.0,management,married,tertiary,2281,no,no,2,-1.0,yes
4875,53.0,management,divorced,tertiary,2679,no,no,3,-1.0,yes
4876,62.0,retired,married,secondary,1495,no,no,1,-1.0,yes
4877,33.0,management,single,tertiary,1304,yes,no,2,-1.0,yes
4878,36.0,housemaid,married,primary,78,yes,no,6,-1.0,yes
4879,46.0,services,married,primary,437,yes,no,3,-1.0,yes
4880,37.0,housemaid,married,secondary,4087,no,yes,3,-1.0,yes
4881,53.0,blue-collar,married,secondary,4087,no,no,1,-1.0,yes
4882,34.0,admin.,married,secondary,155,no,no,2,-1.0,yes
4883,24.0,blue-collar,single,secondary,4087,no,no,5,-1.0,yes
4884,36.0,management,married,tertiary,495,no,no,1,37.0,yes
4885,34.0,technician,married,secondary,294,yes,no,1,53.375,yes
4886,48.0,blue-collar,single,primary,4087,no,no,2,-1.0,yes
4887,43.0,self-employed,single,unknown,3173,no,no,1,-1.0,yes
4888,32.0,technician,divorced,tertiary,53,no,no,2,-1.0,yes
4890,32.0,blue-collar,single,secondary,217,yes,no,3,-1.0,yes
4891,45.0,blue-collar,married,primary,804,yes,no,1,-1.0,yes
4892,29.0,unemployed,single,primary,1374,no,no,3,53.375,yes
4893,25.0,management,single,tertiary,3,yes,yes,1,-1.0,yes
4894,20.0,student,single,secondary,502,no,no,1,-1.0,yes
4895,45.0,blue-collar,married,secondary,61,yes,no,4,-1.0,yes
4896,42.0,admin.,divorced,secondary,153,yes,no,1,-1.0,yes
4897,29.0,blue-collar,married,secondary,8,yes,yes,1,-1.0,yes
4898,23.0,self-employed,single,tertiary,780,no,no,1,53.375,yes
4899,37.0,management,married,tertiary,630,no,no,1,53.375,yes
4900,35.0,management,married,tertiary,2161,no,no,3,-1.0,yes
4901,61.0,retired,married,tertiary,4087,no,no,2,-1.0,yes
4902,31.0,management,single,tertiary,3384,no,no,1,53.375,yes
4903,41.0,management,married,primary,4087,yes,no,1,-1.0,yes
4904,34.0,blue-collar,divorced,secondary,383,yes,no,1,-1.0,yes
4905,32.0,services,single,secondary,772,yes,no,3,-1.0,yes
4906,32.0,technician,married,tertiary,2976,yes,no,1,53.375,yes
4907,34.0,technician,single,secondary,2729,yes,no,1,-1.0,yes
4908,35.0,blue-collar,married,unknown,520,yes,no,1,-1.0,yes
4909,44.0,admin.,married,secondary,205,no,no,1,-1.0,yes
4910,32.0,services,single,unknown,2378,no,no,2,-1.0,yes
4911,34.0,admin.,married,secondary,48,yes,no,2,53.375,yes
4912,50.0,entrepreneur,married,primary,461,yes,no,6,-1.0,yes
4913,32.0,technician,single,secondary,116,yes,no,2,-1.0,yes
4914,23.0,blue-collar,married,secondary,272,no,no,2,-1.0,yes
4915,32.0,blue-collar,single,secondary,799,no,yes,6,-1.0,yes
4916,60.0,housemaid,married,secondary,0,no,no,2,53.375,yes
4918,30.0,admin.,married,secondary,4087,yes,no,4,-1.0,yes
4919,37.0,technician,married,unknown,189,no,no,2,-1.0,yes
4920,35.0,technician,single,tertiary,1880,no,no,1,-1.0,yes
4921,36.0,services,divorced,secondary,0,no,yes,6,-1.0,yes
4922,39.0,management,married,secondary,4087,yes,no,2,-1.0,yes
4923,25.0,technician,married,tertiary,839,yes,no,3,-1.0,yes
4924,33.0,management,single,tertiary,952,yes,no,5,-1.0,yes
4925,28.0,blue-collar,single,secondary,-197,yes,no,2,-1.0,yes
4926,31.0,self-employed,single,tertiary,1657,yes,yes,1,-1.0,yes
4927,56.0,retired,married,primary,1947,no,no,2,53.375,yes
4928,41.0,entrepreneur,married,secondary,30,no,no,1,-1.0,yes
4930,61.0,admin.,married,tertiary,1332,no,no,1,-1.0,yes
4931,37.0,management,single,tertiary,72,yes,yes,5,53.375,yes
4932,28.0,student,single,secondary,153,no,no,2,-1.0,yes
4933,46.0,admin.,married,secondary,70,yes,no,2,-1.0,yes
4934,53.0,services,divorced,secondary,36,yes,yes,1,53.375,yes
4935,32.0,services,single,secondary,-198,yes,no,3,-1.0,yes
4936,33.0,admin.,single,secondary,5,yes,no,2,53.375,yes
4937,57.0,housemaid,married,tertiary,2326,no,no,1,-1.0,yes
4938,41.0,technician,married,tertiary,67,yes,no,1,-1.0,yes
4939,24.0,technician,single,secondary,598,no,no,1,53.375,yes
4940,45.0,student,single,unknown,1527,no,no,1,-1.0,yes
4941,49.0,management,married,secondary,1623,yes,no,2,-1.0,yes
4942,30.0,blue-collar,single,primary,253,yes,no,1,-1.0,yes
4943,26.0,services,single,secondary,1445,no,no,1,-1.0,yes
4944,57.0,management,married,tertiary,256,no,no,2,53.375,yes
4945,39.0,blue-collar,married,unknown,1181,yes,no,2,-1.0,yes
4946,40.0,technician,single,tertiary,1646,yes,no,2,53.375,yes
4947,52.0,retired,divorced,tertiary,-309,yes,no,2,-1.0,yes
4948,35.0,technician,single,tertiary,670,no,no,4,53.375,yes
4949,46.0,admin.,divorced,secondary,2196,no,no,5,-1.0,yes
4950,49.0,services,divorced,secondary,947,no,no,2,-1.0,yes
4951,22.0,student,single,secondary,71,no,no,1,53.375,yes
4952,36.0,technician,married,tertiary,521,no,no,3,-1.0,yes
4954,40.0,management,married,tertiary,-17,yes,yes,1,53.375,yes
4955,24.0,technician,married,secondary,556,yes,no,2,-1.0,yes
4956,74.5,retired,divorced,primary,229,no,no,1,-1.0,yes
4957,25.0,technician,single,secondary,325,no,no,3,-1.0,yes
4958,63.0,management,married,tertiary,4087,no,no,2,53.375,yes
4959,31.0,management,single,tertiary,4087,no,no,6,-1.0,yes
4960,41.0,technician,single,secondary,650,yes,no,3,-1.0,yes
4961,50.0,retired,married,secondary,4087,no,no,3,53.375,yes
4962,27.0,self-employed,single,tertiary,168,no,no,1,53.375,yes
4963,27.0,blue-collar,single,secondary,2486,yes,no,1,-1.0,yes
4964,50.0,technician,divorced,secondary,396,no,no,2,-1.0,yes
4966,26.0,self-employed,single,tertiary,168,no,no,1,-1.0,yes
4967,46.0,technician,married,unknown,3308,no,no,2,-1.0,yes
4968,36.0,services,married,secondary,4087,no,no,1,53.375,yes
4969,35.0,management,single,tertiary,4087,no,no,4,-1.0,yes
4970,68.0,retired,married,secondary,1146,no,no,2,53.375,yes
4971,50.0,admin.,divorced,secondary,237,no,yes,1,-1.0,yes
4972,36.0,services,married,unknown,618,no,no,1,53.375,yes
4973,34.0,admin.,divorced,secondary,1085,no,no,6,-1.0,yes
4974,30.0,management,single,tertiary,1028,no,no,2,-1.0,yes
4975,22.0,admin.,single,secondary,114,no,no,1,-1.0,yes
4976,59.0,admin.,married,secondary,0,yes,no,1,-1.0,yes
4977,60.0,blue-collar,married,primary,631,no,no,2,-1.0,yes
4978,32.0,technician,married,secondary,660,no,no,2,53.375,yes
4979,46.0,self-employed,married,tertiary,2421,no,no,1,53.375,yes
4980,23.0,student,single,secondary,794,no,no,3,53.375,yes
4981,22.0,self-employed,single,secondary,2138,no,yes,1,53.375,yes
4982,59.0,services,married,secondary,2965,yes,no,3,-1.0,yes
4984,35.0,management,divorced,tertiary,4087,yes,no,1,-1.0,yes
4985,53.0,retired,married,secondary,665,yes,no,2,-1.0,yes
4986,39.0,management,married,tertiary,285,yes,no,3,-1.0,yes
4987,32.0,technician,married,secondary,473,no,yes,1,53.375,yes
4988,41.0,management,married,tertiary,2226,no,no,2,53.375,yes
4989,37.0,admin.,single,secondary,245,yes,yes,2,-1.0,yes
4990,35.0,management,married,tertiary,1133,yes,no,1,-1.0,yes
4991,42.0,management,married,tertiary,294,no,no,1,-1.0,yes
4992,27.0,admin.,divorced,secondary,451,yes,no,1,-1.0,yes
4993,57.0,unknown,married,unknown,4087,no,no,1,-1.0,yes
4994,41.0,blue-collar,married,primary,1461,yes,no,2,-1.0,yes
4995,37.0,housemaid,single,secondary,465,yes,no,3,-1.0,yes
4996,44.0,unemployed,divorced,tertiary,0,no,no,3,-1.0,yes
4997,32.0,technician,single,tertiary,654,yes,no,4,-1.0,yes
4998,34.0,admin.,married,tertiary,79,yes,no,1,53.375,yes
4999,42.0,services,married,tertiary,4087,no,no,2,-1.0,yes
5000,54.0,admin.,married,secondary,66,yes,no,1,-1.0,yes
5001,48.0,self-employed,married,tertiary,0,no,no,3,-1.0,yes
5002,73.0,retired,married,primary,4087,no,no,1,-1.0,yes
5003,33.0,management,married,tertiary,2599,no,no,2,-1.0,yes
5004,42.0,management,married,tertiary,2187,yes,no,3,-1.0,yes
5005,57.0,admin.,married,secondary,2120,no,no,4,-1.0,yes
5006,29.0,services,single,primary,339,no,no,3,-1.0,yes
5007,47.0,blue-collar,married,secondary,4087,no,no,2,-1.0,yes
5009,34.0,management,married,tertiary,158,no,no,1,53.375,yes
5010,25.0,technician,single,secondary,4087,yes,no,3,10.0,yes
5011,50.0,admin.,married,secondary,4087,no,no,2,-1.0,yes
5012,47.0,admin.,single,secondary,3696,no,no,2,53.375,yes
5013,40.0,technician,married,secondary,-357,yes,no,4,-1.0,yes
5014,74.5,retired,married,secondary,4087,no,no,6,-1.0,yes
5016,54.0,self-employed,single,tertiary,384,no,yes,1,-1.0,yes
5017,53.0,blue-collar,married,primary,751,yes,no,2,-1.0,yes
5018,33.0,blue-collar,divorced,secondary,3546,yes,no,2,-1.0,yes
5019,60.0,management,married,tertiary,73,no,no,2,-1.0,yes
5020,35.0,self-employed,single,tertiary,71,no,no,1,-1.0,yes
5021,46.0,admin.,married,secondary,974,no,no,2,53.375,yes
5022,52.0,services,married,primary,306,yes,no,5,-1.0,yes
5023,50.0,management,married,tertiary,3463,no,yes,1,-1.0,yes
5024,47.0,admin.,married,secondary,3676,no,no,2,53.375,yes
5025,73.0,retired,married,tertiary,459,no,no,1,-1.0,yes
5026,35.0,admin.,married,tertiary,286,no,no,2,-1.0,yes
5027,26.0,blue-collar,married,secondary,-11,yes,yes,3,-1.0,yes
5028,46.0,management,married,tertiary,273,yes,no,1,53.375,yes
5029,42.0,management,married,tertiary,2665,yes,no,2,53.375,yes
5030,29.0,self-employed,single,tertiary,3290,no,no,1,50.0,yes
5032,37.0,management,married,tertiary,1276,no,no,1,53.375,yes
5033,28.0,admin.,single,unknown,2736,no,no,1,-1.0,yes
5034,32.0,blue-collar,married,secondary,4087,yes,no,4,53.375,yes
5035,53.0,management,married,tertiary,1624,no,no,1,53.375,yes
5036,41.0,self-employed,married,secondary,0,yes,no,1,-1.0,yes
5037,40.0,services,married,secondary,446,yes,no,1,-1.0,yes
5038,53.0,technician,married,tertiary,395,no,no,1,53.375,yes
5039,64.0,retired,divorced,primary,315,no,no,1,-1.0,yes
5040,32.0,technician,married,secondary,484,yes,no,2,53.375,yes
5041,48.0,technician,married,secondary,0,no,no,1,-1.0,yes
5042,35.0,admin.,single,secondary,507,yes,no,2,-1.0,yes
5043,43.0,management,married,tertiary,2987,no,no,1,53.375,yes
5044,25.0,services,single,secondary,801,no,no,2,-1.0,yes
5045,43.0,management,married,tertiary,0,no,no,3,-1.0,yes
5046,29.0,management,single,tertiary,572,yes,no,1,-1.0,yes
5047,61.0,management,single,tertiary,2,no,no,1,53.375,yes
5048,64.0,retired,married,unknown,34,no,no,2,-1.0,yes
5049,27.0,technician,single,tertiary,1075,no,no,2,53.375,yes
5050,38.0,technician,single,tertiary,508,yes,yes,2,-1.0,yes
5051,36.0,management,married,tertiary,926,no,no,1,-1.0,yes
5052,61.0,self-employed,married,tertiary,4087,no,no,1,53.375,yes
5053,49.0,blue-collar,divorced,primary,24,yes,no,1,53.375,yes
5054,33.0,blue-collar,single,primary,611,no,no,2,-1.0,yes
5055,25.0,blue-collar,single,secondary,1857,yes,no,1,53.375,yes
5056,33.0,blue-collar,single,secondary,329,no,no,1,53.375,yes
5057,51.0,management,married,tertiary,2635,no,no,3,53.375,yes
5058,32.0,blue-collar,married,secondary,225,yes,no,1,53.375,yes
5059,32.0,admin.,married,secondary,1604,no,yes,1,-1.0,yes
5060,72.0,retired,married,primary,4087,no,no,1,53.375,yes
5061,34.0,admin.,married,secondary,1406,yes,no,2,53.375,yes
5063,35.0,management,married,tertiary,611,no,no,2,53.375,yes
5064,38.0,technician,divorced,tertiary,1805,no,no,2,-1.0,yes
5065,43.0,blue-collar,single,primary,-399,no,yes,3,-1.0,yes
5066,31.0,technician,single,tertiary,208,no,no,6,-1.0,yes
5067,30.0,management,married,tertiary,4087,no,no,2,-1.0,yes
5069,46.0,admin.,married,secondary,556,yes,yes,3,-1.0,yes
5070,52.0,management,married,tertiary,4087,no,no,1,-1.0,yes
5071,35.0,technician,single,tertiary,4087,yes,no,3,-1.0,yes
5072,71.0,retired,married,primary,2988,no,no,1,-1.0,yes
5073,30.0,management,single,tertiary,102,yes,no,3,-1.0,yes
5074,25.0,student,single,secondary,1868,no,no,1,53.375,yes
